id,name,category,price,rating,reviews,asin,url,image,isBestSeller,boughtInLastMonth
112,"Subterra Backpack 30L, Black",backpack,164.95,4.8,0,B07YH2Z57Z,https://www.amazon.com/dp/B07YH2Z57Z,https://m.media-amazon.com/images/I/914vvohYFGL._AC_UL320_.jpg,False,50
113,Alpha Bravo Endurance Backpack - Black,backpack,825.0,5.0,0,B0BTQ7VMFK,https://www.amazon.com/dp/B0BTQ7VMFK,https://m.media-amazon.com/images/I/71AebE+k2tL._AC_UL320_.jpg,False,0
114,"Women's Glacier Backpack - Signature Design for Extended Trips, Storm, Medium",backpack,315.99,5.0,0,B07MTJ34CK,https://www.amazon.com/dp/B07MTJ34CK,https://m.media-amazon.com/images/I/71tGlEgRPlL._AC_UL320_.jpg,False,0
115,"Winnie the Pooh 11"" Vegan Leather Fashion Mini Backpack",backpack,85.0,5.0,0,B0C5NT83MT,https://www.amazon.com/dp/B0C5NT83MT,https://m.media-amazon.com/images/I/81TrBv12bWL._AC_UL320_.jpg,False,50
116,"Men's Big Kitchen Sink Backpack, Black, One Size",backpack,228.91,4.3,0,B00PHMBRIK,https://www.amazon.com/dp/B00PHMBRIK,https://m.media-amazon.com/images/I/A1UoJ6OwEUL._AC_UL320_.jpg,False,0
117,"Backpack for Traveling On Airplane, Travel Backpack for Women Men, 45L Nylon 600D Waterproof Carry On Backpack, Personal Item Laptop Backpack Black",backpack,45.99,4.8,0,B0C6PJ93NW,https://www.amazon.com/dp/B0C6PJ93NW,https://m.media-amazon.com/images/I/81ggwlmgJHL._AC_UL320_.jpg,False,200
118,Disney Winnie the Pooh Cosplay Folk Floral Mini Backpack,backpack,75.95,4.6,0,B0BRV2GF5B,https://www.amazon.com/dp/B0BRV2GF5B,https://m.media-amazon.com/images/I/5185XaxJorL._AC_UL320_.jpg,False,100
119,Raven 28 - Black,backpack,119.95,4.9,0,B0B5P9J35Q,https://www.amazon.com/dp/B0B5P9J35Q,https://m.media-amazon.com/images/I/71I53Stnu7L._AC_UL320_.jpg,False,50
120,"Men's Kitchen Sink Backpack, Black/Red, One Size",backpack,174.77,4.7,0,B003XIHZXG,https://www.amazon.com/dp/B003XIHZXG,https://m.media-amazon.com/images/I/61NsXF57VzL._AC_UL320_.jpg,False,50
121,"Classic Backpack, Ash Rose, XL 30.0L",backpack,65.0,4.7,0,B07K5SDST3,https://www.amazon.com/dp/B07K5SDST3,https://m.media-amazon.com/images/I/910KpHvccAL._AC_UL320_.jpg,False,100
122,Kanken - Pastel Lavender One Size,backpack,71.52,4.5,0,B07VFCWZ8W,https://www.amazon.com/dp/B07VFCWZ8W,https://m.media-amazon.com/images/I/61xRncrj4YL._AC_UL320_.jpg,False,50
123,"Ultra Tri Bag – Triathlon Transition Bag with Storage Compartments, Durable and Lightweight Backpack for Gym, Race Day, and Training, Grey",backpack,160.0,4.7,0,B082QMKX8Q,https://www.amazon.com/dp/B082QMKX8Q,https://m.media-amazon.com/images/I/71LpY4PrfDL._AC_UL320_.jpg,False,50
124,"tomtoc Compact EDC Sling Bag for MacBook Pro 14-Inch M1 Pro/Max, Minimalist Chest Shoulder Backpack Crossbody Bag, Water-resistant Lightweight Everyday Carry Bag for Business, Travel, Work, Gym, Sport",backpack,69.98,4.6,0,B09F8VZ6HW,https://www.amazon.com/dp/B09F8VZ6HW,https://m.media-amazon.com/images/I/718UDkiNg2L._AC_UL320_.jpg,False,100
125,"Kanken Classic Backpack for Everyday, Warm Yellow",backpack,49.66,4.3,0,B003NF050E,https://www.amazon.com/dp/B003NF050E,https://m.media-amazon.com/images/I/715P8kwvJYL._AC_UL320_.jpg,False,100
126,"Venturesafe EXP35 Anti Theft Travel Backpack, Black",backpack,264.95,4.5,0,B09TDJ5WJ7,https://www.amazon.com/dp/B09TDJ5WJ7,https://m.media-amazon.com/images/I/61fpC3uTjGL._AC_UL320_.jpg,False,0
127,"Anti-theft Signature Slim Backpack, Black",backpack,59.55,4.4,0,B0792L293Z,https://www.amazon.com/dp/B0792L293Z,https://m.media-amazon.com/images/I/81eKyxCxdyL._AC_UL320_.jpg,False,100
128,Sling Bag for Women PU Leather Sling Bag Small Crossbody Sling Backpack Multipurpose Chest Bag for Women Cycling,backpack,23.99,4.4,0,B0BD4YJ3Z2,https://www.amazon.com/dp/B0BD4YJ3Z2,https://m.media-amazon.com/images/I/71ChHDuXUeL._AC_UL320_.jpg,False,300
129,Glow in the Dark Scream Ghost Face Horror Movie Character Black Mini Backpack,backpack,66.99,4.9,0,B09BNYHHHB,https://www.amazon.com/dp/B09BNYHHHB,https://m.media-amazon.com/images/I/61LljX0FRvL._AC_UL320_.jpg,False,100
130,Cartoon Network Retro Collage Mini Backpack,backpack,79.0,4.9,0,B0BRV1DKKZ,https://www.amazon.com/dp/B0BRV1DKKZ,https://m.media-amazon.com/images/I/81Fdj8wmdmL._AC_UL320_.jpg,False,50
131,Pokemon Sleeping Pikachu and Friends Mini Backpack,backpack,73.48,4.7,0,B0C9598WZB,https://www.amazon.com/dp/B0C9598WZB,https://m.media-amazon.com/images/I/61oUuZ1dqyL._AC_UL320_.jpg,False,50
132,"Leather Backpack for Men, Waxed Canvas Shoulder Rucksack Carry-On Travel Backpack",backpack,69.67,4.6,0,B07QJB9H6N,https://www.amazon.com/dp/B07QJB9H6N,https://m.media-amazon.com/images/I/716ZqKmYJPL._AC_UL320_.jpg,False,100
133,"Urban-Anti-Theft Backpack-Black, One_Size",backpack,60.99,4.3,0,B0845MYNS8,https://www.amazon.com/dp/B0845MYNS8,https://m.media-amazon.com/images/I/91eWkemzarL._AC_UL320_.jpg,False,100
134,Fjällräven Kånken Mini Ox Red One Size,backpack,43.0,4.6,0,B003NF40TQ,https://www.amazon.com/dp/B003NF40TQ,https://m.media-amazon.com/images/I/81zKE0ZBuuL._AC_UL320_.jpg,False,100
135,Mini Sac A Dos Disney Beauty and The Beast - Library Scene - 0671803441361 (WDBK2792),backpack,79.0,4.8,0,B0BN4DQ4S7,https://www.amazon.com/dp/B0BN4DQ4S7,https://m.media-amazon.com/images/I/61NE7YXuV+L._AC_UL320_.jpg,False,50
136,"Ultralight Collapsible Stuff Pack, Black, One Size",backpack,44.95,4.4,0,B0BKQH39BJ,https://www.amazon.com/dp/B0BKQH39BJ,https://m.media-amazon.com/images/I/41JGxJZjB9L._AC_UL320_.jpg,False,100
137,Winnie the Pooh Halloween Costume Plush Cosplay Mini Backpack,backpack,80.0,5.0,0,B0CFVBDSQT,https://www.amazon.com/dp/B0CFVBDSQT,https://m.media-amazon.com/images/I/61LYJG2X8SL._AC_UL320_.jpg,False,50
138,"Classic 3S Backpack, Black/White Test, One Size",backpack,44.24,4.7,0,B07YPBM4KJ,https://www.amazon.com/dp/B07YPBM4KJ,https://m.media-amazon.com/images/I/81PCLtbA-FL._AC_UL320_.jpg,False,300
139,"Tour Tennis Racquet Backpack, Black/White/Silver Metallic, One Size",backpack,51.72,4.6,0,B077BWVG82,https://www.amazon.com/dp/B077BWVG82,https://m.media-amazon.com/images/I/81+yUdy5BuS._AC_UL320_.jpg,False,100
140,Jumpman Classics Backpack Black One Size,backpack,39.99,4.7,0,B08W2BY6SF,https://www.amazon.com/dp/B08W2BY6SF,https://m.media-amazon.com/images/I/71GSGd4hCPL._AC_UL320_.jpg,False,100
141,Cute PU leather 3pcs set backpack mini purse shoulder bag for women teen girls Rucksack for Ladies Shoulder Bag,backpack,23.99,4.5,0,B07VBNC4S9,https://www.amazon.com/dp/B07VBNC4S9,https://m.media-amazon.com/images/I/61O4LO-ihJL._AC_UL320_.jpg,False,300
142,Chasm Backpack 26L – Durable and Weather Resistant,backpack,134.93,4.8,0,B084Q5NC3Y,https://www.amazon.com/dp/B084Q5NC3Y,https://m.media-amazon.com/images/I/51Rnl-2NnqL._AC_UL320_.jpg,False,50
143,"Solo TSA Friendly Grand Travel Backpack 17.3""",backpack,119.99,4.4,0,B07T5H8WHD,https://www.amazon.com/dp/B07T5H8WHD,https://m.media-amazon.com/images/I/61s0dNouD4L._AC_UL320_.jpg,False,50
144,Venture Ready Pack - Midnight,backpack,259.0,4.5,0,B0BYY8M38B,https://www.amazon.com/dp/B0BYY8M38B,https://m.media-amazon.com/images/I/411UvKFxIhL._AC_UL320_.jpg,False,0
145,"Driver 8 Rolling Backpack and Computer Bag, Purple Petals - Durable Laptop Backpack with Wheels, Tuckaway Straps, 15-inch Laptop Sleeve - Premium Bag Rucksack",backpack,150.0,4.5,0,B09F25LVVP,https://www.amazon.com/dp/B09F25LVVP,https://m.media-amazon.com/images/I/71ji9wONI9L._AC_UL320_.jpg,False,0
146,"Men's UA Hustle 3.0 Backpack (Black / Metallic Gold-007), One Size",backpack,49.99,4.8,0,B0B6HBN1LN,https://www.amazon.com/dp/B0B6HBN1LN,https://m.media-amazon.com/images/I/810hqnZQq6L._AC_UL320_.jpg,False,100
147,"Pro Upright Mobile Office, Black, One Size",backpack,207.55,4.4,0,B07XW1C2N7,https://www.amazon.com/dp/B07XW1C2N7,https://m.media-amazon.com/images/I/915EwNCm3yL._AC_UL320_.jpg,False,0
148,Kyte 36 Women's Hiking Backpack,backpack,149.95,4.8,0,B079GHBW6M,https://www.amazon.com/dp/B079GHBW6M,https://m.media-amazon.com/images/I/919-hSXQj2L._AC_UL320_.jpg,False,50
149,"Renn 50L Women's Backpacking Backpack, Aurora Purple, One Size",backpack,179.99,4.8,0,B07GHKJSZ4,https://www.amazon.com/dp/B07GHKJSZ4,https://m.media-amazon.com/images/I/51GVfe1iALL._AC_UL320_.jpg,False,0
150,"100L Camping Hiking Backpack,Molle military Tactical rucksack backpack,Waterproof Lightweight Hiking Backpack",backpack,47.99,4.4,0,B098DVFT32,https://www.amazon.com/dp/B098DVFT32,https://m.media-amazon.com/images/I/61j3fnPzuvL._AC_UL320_.jpg,False,100
151,Jordan Backpack Black One Size,backpack,46.99,4.6,0,B08CH8HTDW,https://www.amazon.com/dp/B08CH8HTDW,https://m.media-amazon.com/images/I/81k-b-mhmqL._AC_UL320_.jpg,False,100
152,"Classic Backpack, Raven Crosshatch, XL 30.0L",backpack,53.99,4.6,0,B078HZ6N6S,https://www.amazon.com/dp/B078HZ6N6S,https://m.media-amazon.com/images/I/81HXV1n4vgL._AC_UL320_.jpg,False,100
153,Crossbody Bag for Men & Women Small Crossbody Casual Travel Tiny Sport Hiking Cycling Day Bag(Light Blue),backpack,27.99,4.4,0,B0BNW14LF9,https://www.amazon.com/dp/B0BNW14LF9,https://m.media-amazon.com/images/I/61PjkWkHHNL._AC_UL320_.jpg,False,200
154,"Nova Backpack, Black, Mid-Volume 18.0L",backpack,58.95,4.6,0,B078HZBQ62,https://www.amazon.com/dp/B078HZBQ62,https://m.media-amazon.com/images/I/913O4yz2ATL._AC_UL320_.jpg,False,100
155,Canvas Sling Bag - Small Crossbody Backpack Shoulder Casual Daypack Rucksack for Men Women,backpack,41.99,4.6,0,B07KR2HXV4,https://www.amazon.com/dp/B07KR2HXV4,https://m.media-amazon.com/images/I/71YEsSyRyYL._AC_UL320_.jpg,False,100
156,"Blade 30L Backpack, Blackout",backpack,77.99,4.6,0,B09R9SD9H8,https://www.amazon.com/dp/B09R9SD9H8,https://m.media-amazon.com/images/I/91jq7tBnClL._AC_UL320_.jpg,False,100
157,High Coast Hip Pack,backpack,44.95,4.8,0,B07VFK2XRK,https://www.amazon.com/dp/B07VFK2XRK,https://m.media-amazon.com/images/I/61i8bSYod6L._AC_UL320_.jpg,False,100
158,Jaycee XS Mini Convertible Backpack MK Signature Crossbody (Light Cream),backpack,105.05,5.0,0,B0C3QKQJTR,https://www.amazon.com/dp/B0C3QKQJTR,https://m.media-amazon.com/images/I/7185fivB93L._AC_UL320_.jpg,False,0
159,Vintage Backpack Leather Trim Casual Bookbag Men Women Laptop Travel Rucksack,backpack,34.99,4.7,0,B016JWMDQG,https://www.amazon.com/dp/B016JWMDQG,https://m.media-amazon.com/images/I/71r-SgVLRhL._AC_UL320_.jpg,False,200
160,Prospect Backpack,backpack,59.99,4.5,0,B08621P12Y,https://www.amazon.com/dp/B08621P12Y,https://m.media-amazon.com/images/I/71G8TNAQ7gL._AC_UL320_.jpg,False,100
161,Zero Nightmare Before Christmas Pumpkin Mini Backpack,backpack,105.99,5.0,0,B0CCBTZ9FT,https://www.amazon.com/dp/B0CCBTZ9FT,https://m.media-amazon.com/images/I/81tcqe8oWbL._AC_UL320_.jpg,False,50
162,"Tempest 20L Women's Hiking Backpack with Hipbelt, Violac Purple, WXS/S",backpack,126.21,4.4,0,B08LP2BJDY,https://www.amazon.com/dp/B08LP2BJDY,https://m.media-amazon.com/images/I/81vGd4SYmyL._AC_UL320_.jpg,False,50
163,Men Outdoor Casual Travel Hiking Tea Crossbody Chest Sling Bag Rig One Shoulder Strap Bag Backpack Men Leather,backpack,55.99,4.5,0,B07FHZ6TPD,https://www.amazon.com/dp/B07FHZ6TPD,https://m.media-amazon.com/images/I/71sDYd45Q7L._AC_UL320_.jpg,False,100
164,"Travel Overnight Backpack,40-Liter FAA Flight Approved Weekender Bag Carry on Backpack…",backpack,59.35,4.7,0,B08JC9Z2X9,https://www.amazon.com/dp/B08JC9Z2X9,https://m.media-amazon.com/images/I/61nL33dclqL._AC_UL320_.jpg,False,100
165,"Large Travel Backpack For Women Men,Carry On Backpack,Black Hiking Backpack Waterproof Outdoor Sports Rucksack Casual Daypack Travel Essentials with travel toiletry bag",backpack,37.79,4.5,0,B0C4PK1KFP,https://www.amazon.com/dp/B0C4PK1KFP,https://m.media-amazon.com/images/I/61g3FbMAOQL._AC_UL320_.jpg,False,100
166,24 Pack Classic Backpacks in Bulk Wholesale Back Packs for Boys and Girls (Assorted 6 Color Pack),backpack,89.0,4.6,0,B07DGG5Q3Y,https://www.amazon.com/dp/B07DGG5Q3Y,https://m.media-amazon.com/images/I/81iOkcMiLXL._AC_UL320_.jpg,False,50
167,Air Patrol Backpack - Black - One Size,backpack,60.71,4.6,0,B07PBC43S4,https://www.amazon.com/dp/B07PBC43S4,https://m.media-amazon.com/images/I/61ie+UKI-WL._AC_UL320_.jpg,False,100
168,Loungefly Pokemon Eeveelutions Mini Backpack,backpack,49.9,4.9,0,B08GFKYMBM,https://www.amazon.com/dp/B08GFKYMBM,https://m.media-amazon.com/images/I/71171uncmcL._AC_UL320_.jpg,False,100
169,Sling Backpack USB Anti-Theft Waterproof Chest Daypack Casual Shoulder Bag (Grey),backpack,25.99,4.2,0,B0BCQ762R6,https://www.amazon.com/dp/B0BCQ762R6,https://m.media-amazon.com/images/I/61ipz-OcyzL._AC_UL320_.jpg,False,200
170,"Rolling Backpack with Trolley Wheeled Design, Cute Cartoon Printed for Boys and Girls, Travel, School, Student Trip",backpack,79.99,4.6,0,B08RDTQT6M,https://www.amazon.com/dp/B08RDTQT6M,https://m.media-amazon.com/images/I/71ol+6vzAXL._AC_UL320_.jpg,False,50
171,Elaine Bubble Lamb Novelty Key Item Flap Backpack,backpack,83.59,4.5,0,B097NMSHNF,https://www.amazon.com/dp/B097NMSHNF,https://m.media-amazon.com/images/I/81OKKLDCc9L._AC_UL320_.jpg,False,50
172,"Deluxe Wheeled Backpack, Dark Purple, One Size",backpack,55.52,4.3,0,B008VBATCY,https://www.amazon.com/dp/B008VBATCY,https://m.media-amazon.com/images/I/51ISZSKn1RL._AC_UL320_.jpg,False,100
173,"24-Pack 17"" School Backpacks for Kids - Backpacks in Bulk for Elementary, Middle, and High School Students, 24 Assorted Colors",backpack,89.99,4.5,0,B09K9M7W7Y,https://www.amazon.com/dp/B09K9M7W7Y,https://m.media-amazon.com/images/I/91WsqCEWe-L._AC_UL320_.jpg,False,50
174,"MVS Rolling Backpack, Black, 19-Inch",backpack,165.17,4.3,0,B007I7GDE0,https://www.amazon.com/dp/B007I7GDE0,https://m.media-amazon.com/images/I/81nHlPy4vAL._AC_UL320_.jpg,False,50
175,Isaac Morris Ltd Pusheen Cat Face Backpack Standard,backpack,34.99,4.5,0,B01N6EAV8D,https://www.amazon.com/dp/B01N6EAV8D,https://m.media-amazon.com/images/I/712UiqVffFL._AC_UL320_.jpg,False,100
176,"LVYUAN Height Adjustable Children's Desk and Chair Set, Spacious Storage Drawer, with Adjustable Tilted Desktop, Bookstand, Touch Led Lamp for School Students, Kids Interactive Workstation",backpack,139.99,4.2,0,B083BFSTLX,https://www.amazon.com/dp/B083BFSTLX,https://m.media-amazon.com/images/I/71fBbWxVX9L._AC_UL320_.jpg,False,0
177,Energy Backpack,backpack,36.0,4.7,0,B09G8DWSBL,https://www.amazon.com/dp/B09G8DWSBL,https://m.media-amazon.com/images/I/81Cq4Qk9aQL._AC_UL320_.jpg,False,100
178,"Vintage Leather Backpack Leeds, Large Waterproof Bookbag for Men and Women - Brown (Brown XL)",backpack,139.99,4.6,0,B09MM4NP19,https://www.amazon.com/dp/B09MM4NP19,https://m.media-amazon.com/images/I/91k-9d2EhcL._AC_UL320_.jpg,False,50
179,Subterra Backpack,backpack,140.95,4.8,0,B07YH2YFSB,https://www.amazon.com/dp/B07YH2YFSB,https://m.media-amazon.com/images/I/91lehiZVv2L._AC_UL320_.jpg,False,50
180,Genuine Leather Sling Bag for Men Capacity Crossbody Backpack Casual Motorcycle Chest Bag Anti-Theft Travel Purse,backpack,152.0,4.5,0,B0BKZPL4LZ,https://www.amazon.com/dp/B0BKZPL4LZ,https://m.media-amazon.com/images/I/71jQ+BPuEVL._AC_UL320_.jpg,False,0
181,Original Rope Bag Sling Pack with Adjustable Rope Shoulder Strap,backpack,37.43,4.8,0,B0716Y6YFW,https://www.amazon.com/dp/B0716Y6YFW,https://m.media-amazon.com/images/I/71eYbtoM5vL._AC_UL320_.jpg,False,100
182,"Heritage Backpack, Black, Classic 21.5L",backpack,68.95,4.6,0,B00838RWI4,https://www.amazon.com/dp/B00838RWI4,https://m.media-amazon.com/images/I/81v5yLXH9GL._AC_UL320_.jpg,False,100
183,"Aspect DSLR Camera Bag Backpack, Black",backpack,177.89,4.6,0,B01JT333RK,https://www.amazon.com/dp/B01JT333RK,https://m.media-amazon.com/images/I/51puy81mXFL._AC_UL320_.jpg,False,0
184,NASA Backpack Roll Top Built Up Laptop Bag,backpack,82.95,4.7,0,B07D3ZBBR5,https://www.amazon.com/dp/B07D3ZBBR5,https://m.media-amazon.com/images/I/61Zy88af+lL._AC_UL320_.jpg,False,50
185,"Porter 30L Travel Backpack, Black, One Size",backpack,173.82,4.6,0,B087QVKWLG,https://www.amazon.com/dp/B087QVKWLG,https://m.media-amazon.com/images/I/41IWiaYz5aL._AC_UL320_.jpg,False,0
186,"Superbreak One, Parent (One Size, Black)",backpack,44.95,4.5,0,B0CCXRWXLC,https://www.amazon.com/dp/B0CCXRWXLC,https://m.media-amazon.com/images/I/415RDu+KqwL._AC_UL320_.jpg,False,100
187,28 L Dual-Compartment Backpack Black One Size,backpack,99.99,4.5,0,B09RYTX69D,https://www.amazon.com/dp/B09RYTX69D,https://m.media-amazon.com/images/I/81gmjDeGqYL._AC_UL320_.jpg,False,50
188,"Icon 2.0 Backpack, Blackout, U",backpack,99.95,4.6,0,B083Q8KTLD,https://www.amazon.com/dp/B083Q8KTLD,https://m.media-amazon.com/images/I/61wpGFOYurS._AC_UL320_.jpg,False,50
189,"Brasilia XLarge Backpack 9.0, Black/Black/White, Misc",backpack,49.0,4.8,0,B07KMCBFHB,https://www.amazon.com/dp/B07KMCBFHB,https://m.media-amazon.com/images/I/71rZizi1maL._AC_UL320_.jpg,False,100
190,"Mini Backpack for Women Stylish Waterproof Backpack Purse with USB Port, Cute Daypack for College Travel Party",backpack,24.99,4.7,0,B0BPKR12RF,https://www.amazon.com/dp/B0BPKR12RF,https://m.media-amazon.com/images/I/71QCjJulr5L._AC_UL320_.jpg,False,200
191,"Heavy Duty Mesh Backpack for School, 30L Extra Large See Through Mesh Bookbag for Adults with Comfort Padded Straps for School, Beach, Swimming, Fitness, Sports(Black)",backpack,27.99,4.7,0,B0BJTY5DVZ,https://www.amazon.com/dp/B0BJTY5DVZ,https://m.media-amazon.com/images/I/81B+qyrZz8L._AC_UL320_.jpg,False,200
192,"3598 Backpack Narrow Daypack, Black Ballistic, 18-Inch",backpack,48.9,4.5,0,B097S59R65,https://www.amazon.com/dp/B097S59R65,https://m.media-amazon.com/images/I/81czvr0QSIS._AC_UL320_.jpg,False,100
193,Rudolph Holiday Group Mini Backpack,backpack,58.0,4.9,0,B0BL1H7DMH,https://www.amazon.com/dp/B0BL1H7DMH,https://m.media-amazon.com/images/I/61RDttyGHzL._AC_UL320_.jpg,False,50
194,"Full Grain Leather Convertible Backpack to Shoulder Bag, Spacious Crossbody for Women, Squared Purse, Small Diaper Caddy, Commuting and Traveling, Handmade, Bourbon Brown",backpack,68.99,4.6,0,B0B725VK2B,https://www.amazon.com/dp/B0B725VK2B,https://m.media-amazon.com/images/I/71KoQsfnywL._AC_UL320_.jpg,False,100
195,Reaction Pack of All Trades Computer Backpack,backpack,109.99,4.6,0,B00MHKBLZ4,https://www.amazon.com/dp/B00MHKBLZ4,https://m.media-amazon.com/images/I/81Ue2EoCPXL._AC_UL320_.jpg,False,50
196,Batac 24L Pack - Del Dia,backpack,85.0,4.6,0,B08C1G39NQ,https://www.amazon.com/dp/B08C1G39NQ,https://m.media-amazon.com/images/I/71p7Nuh9sLL._AC_UL320_.jpg,False,50
197,Wholesale Bulk Backpacks Classic 17 Inch Backpacks for Boys and Girls - Case Pack of 24 Each (8 Color Assortment),backpack,88.0,4.6,0,B00TR1DMVM,https://www.amazon.com/dp/B00TR1DMVM,https://m.media-amazon.com/images/I/81VXGfiwztL._AC_UL320_.jpg,False,0
198,Raven 28 - Navy,backpack,119.95,4.6,0,B0B5P94ZWT,https://www.amazon.com/dp/B0B5P94ZWT,https://m.media-amazon.com/images/I/81h60ZjVaWL._AC_UL320_.jpg,False,50
199,"Men's Bathroom Sink Backpack, Stealth Black, One Size",backpack,134.24,4.6,0,B00968GLTG,https://www.amazon.com/dp/B00968GLTG,https://m.media-amazon.com/images/I/914brubF13L._AC_UL320_.jpg,False,50
200,"Tectonic 2 Large Backpack, Black/Orange, 18 x 13.3 x 8.6",backpack,84.14,4.7,0,B00ZDFVQ3C,https://www.amazon.com/dp/B00ZDFVQ3C,https://m.media-amazon.com/images/I/A1b+zYHSGiL._AC_UL320_.jpg,False,50
201,Landmark Travel Backpack,backpack,237.55,4.6,0,B07MC96LV6,https://www.amazon.com/dp/B07MC96LV6,https://m.media-amazon.com/images/I/81MoGsTipiL._AC_UL320_.jpg,False,0
202,Harry Potter Hogwarts Fall Leaves Mini Backpack,backpack,80.0,5.0,0,B0CGBV1WVW,https://www.amazon.com/dp/B0CGBV1WVW,https://m.media-amazon.com/images/I/61DeBGm5egL._AC_UL320_.jpg,False,50
203,Rolling Backpack for Girls School Backpack with Lunch Box for Elementary Student Wheels Roller Trolley Luggage,backpack,62.99,4.6,0,B096QBTZG6,https://www.amazon.com/dp/B096QBTZG6,https://m.media-amazon.com/images/I/81lF+dUKuPL._AC_UL320_.jpg,False,50
204,"womens Naples convertible backpack, Black Gold Hardware, One Size US",backpack,71.62,4.5,0,B09M6HGGM6,https://www.amazon.com/dp/B09M6HGGM6,https://m.media-amazon.com/images/I/81NWHXhQH+L._AC_UL320_.jpg,False,50
205,"Unisex-Adult Excel Backpack, Black/White, One Size",backpack,49.35,4.8,0,B07KMHBTZV,https://www.amazon.com/dp/B07KMHBTZV,https://m.media-amazon.com/images/I/71iJN2qyelS._AC_UL320_.jpg,False,300
206,"Voyageur Atlanta Backpack - Men's & Women's Travel & Work Backpack - Black - Gold Hardware - 18.0"" X 13.0"" X 5.5""",backpack,575.0,5.0,0,B0BS6GFC3S,https://www.amazon.com/dp/B0BS6GFC3S,https://m.media-amazon.com/images/I/619TT53rPPL._AC_UL320_.jpg,False,0
207,Beeteljuice Icons Mini Backpack,backpack,59.0,4.6,0,B0BHWM3TNL,https://www.amazon.com/dp/B0BHWM3TNL,https://m.media-amazon.com/images/I/71oJ4wHzb5L._AC_UL320_.jpg,False,100
208,Hayward 2.0 All Over Print Sky Grey/Particle Grey/Dark Smoke Grey One Size,backpack,53.99,4.3,0,B07TJ9RMJ8,https://www.amazon.com/dp/B07TJ9RMJ8,https://m.media-amazon.com/images/I/71wenTdGMWL._AC_UL320_.jpg,False,100
209,Backpacks Womens Casual Bookbags Lightweight Cloth Canvas Backpack School Bag Travel Daypack Medium Handbag Purse,backpack,28.98,4.4,0,B0765ND1VC,https://www.amazon.com/dp/B0765ND1VC,https://m.media-amazon.com/images/I/618kXzG3R+L._AC_UL320_.jpg,False,200
210,Tradesman Backpack Extra Large Capacity Logo Water Resistant Casual Daypack for Travel Fits 15.6 Inch Notebook (Black),backpack,39.99,4.3,0,B0BZJZ5WSP,https://www.amazon.com/dp/B0BZJZ5WSP,https://m.media-amazon.com/images/I/61ATITg4iCL._AC_UL320_.jpg,False,100
211,Raven 20 - Black,backpack,81.41,4.5,0,B0B5P7YP4C,https://www.amazon.com/dp/B0B5P7YP4C,https://m.media-amazon.com/images/I/81WmeLKcmCL._AC_UL320_.jpg,False,50
212,Alpha Bravo Renegade Backpack - Black,backpack,650.0,5.0,0,B0BRSKBK4P,https://www.amazon.com/dp/B0BRSKBK4P,https://m.media-amazon.com/images/I/81VUeGwyqQL._AC_UL320_.jpg,False,0
